#  Time     Vel  VelUpp  VelLow
#
# The original velocity profile was corrected at time=1251-1255s:
# velocity 1.6 was set to 0.0
#
 561.00    0.00    3.22   -3.22
 562.00    0.00    3.22   -3.22
 563.00    0.00    3.22   -3.22
 564.00    0.00    3.22   -3.22
 565.00    0.00    3.22   -3.22
 566.00    0.00    3.22   -3.22
 567.00    0.00    3.22   -3.22
 568.00    0.00    8.53   -3.22
 569.00    5.31   13.84   -3.22
 570.00   10.62   19.15    2.09
 571.00   15.93   24.14    7.40
 572.00   20.92   26.72   12.71
 573.00   23.50   28.97   17.70
 574.00   25.75   30.58   20.28
 575.00   27.36   30.58   22.53
 576.00   27.36   30.58   24.14
 577.00   27.36   31.38   24.14
 578.00   28.16   31.70   24.14
 579.00   28.49   31.70   24.94
 580.00   28.49   31.70   24.94
 581.00   28.16   31.70   24.14
 582.00   27.36   31.38   23.98
 583.00   27.20   30.58   23.50
 584.00   26.72   30.42   23.50
 585.00   27.36   30.74   23.50
 586.00   27.52   30.74   24.14
 587.00   27.36   30.74   23.50
 588.00   26.72   30.58   23.34
 589.00   26.55   29.93   23.34
 590.00   26.55   29.93   23.34
 591.00   26.72   30.58   23.34
 592.00   27.36   31.54   23.50
 593.00   28.32   32.99   24.14
 594.00   29.77   34.12   25.11
 595.00   30.90   35.73   26.55
 596.00   32.51   37.01   27.68
 597.00   33.80   37.18   29.29
 598.00   33.96   37.34   30.58
 599.00   34.12   37.98   30.74
 600.00   34.76   38.62   30.90
 601.00   35.41   39.27   31.54
 602.00   36.05   39.43   32.19
 603.00   36.21   39.43   32.83
 604.00   36.21   39.43   32.99
 605.00   36.21   39.75   32.99
 606.00   36.53   41.36   32.99
 607.00   38.14   43.61   33.31
 608.00   40.39   45.06   34.92
 609.00   41.84   45.87   37.18
 610.00   42.65   46.67   38.62
 611.00   43.45   46.67   38.79
 612.00   42.00   46.67   33.47
 613.00   36.69   45.22   28.16
 614.00   31.38   39.91   22.85
 615.00   26.07   34.60   17.54
 616.00   20.76   29.29   12.23
 617.00   15.45   23.98    6.92
 618.00   10.14   18.67    1.61
 619.00    4.83   13.36   -3.22
 620.00    0.00    8.05   -3.22
 621.00    0.00    3.22   -3.22
 622.00    0.00    3.22   -3.22
 623.00    0.00    3.22   -3.22
 624.00    0.00    3.22   -3.22
 625.00    0.00    3.22   -3.22
 626.00    0.00    3.22   -3.22
 627.00    0.00    3.22   -3.22
 628.00    0.00    3.22   -3.22
 629.00    0.00    3.22   -3.22
 630.00    0.00    3.22   -3.22
 631.00    0.00    3.22   -3.22
 632.00    0.00    3.22   -3.22
 633.00    0.00    3.22   -3.22
 634.00    0.00    3.22   -3.22
 635.00    0.00    3.22   -3.22
 636.00    0.00    3.22   -3.22
 637.00    0.00    3.22   -3.22
 638.00    0.00    3.22   -3.22
 639.00    0.00    3.22   -3.22
 640.00    0.00    3.22   -3.22
 641.00    0.00    3.22   -3.22
 642.00    0.00    3.22   -3.22
 643.00    0.00    3.22   -3.22
 644.00    0.00    3.22   -3.22
