#Name	Car.Gen.vx_1	DM.Steer.Ang	Time
#Unit	m/s	rad	s
#nStates	0	0	0
	         27.417713	       0.046245407	            198.38
	         27.371855	       0.046241712	         198.39999
	         27.325289	        0.04632004	            198.42
	         27.278038	       0.046467893	            198.44
	         27.230118	       0.046681263	         198.46001
	         27.181549	       0.046952557	            198.48
	         27.132359	       0.047268208	             198.5
	          27.08256	       0.047618829	            198.52
	         27.032164	       0.047991261	         198.53999
	         26.981186	       0.048374694	            198.56
	         26.929646	       0.048754781	            198.58
	         26.877554	       0.049117211	         198.60001
	         26.824926	       0.049457029	            198.62
	         26.771786	       0.049774431	            198.64
	          26.71814	       0.050075613	            198.66
	         26.664003	        0.05036325	         198.67999
	         26.609392	       0.050638508	             198.7
	         26.554325	       0.050904103	            198.72
	         26.498816	       0.051165231	         198.74001
	         26.442881	       0.051432114	         198.75999
	         26.386538	       0.051708575	            198.78
	         26.329802	       0.051994726	             198.8
	          26.27269	       0.052294966	         198.82001
	         26.215221	       0.052613288	            198.84
	          26.15741	       0.052954383	            198.86
	         26.099253	        0.05332309	            198.88
	         26.040773	       0.053721283	         198.89999
	            25.982	       0.054151908	            198.92
	         25.922955	       0.054619405	            198.94
	         25.863651	       0.055130731	         198.96001
	         25.804106	       0.055689536	            198.98
	         25.744322	       0.056296099	               199
	         25.684313	       0.056949764	            199.02
	         25.624086	       0.057648536	         199.03999
	         25.563648	       0.058390461	            199.06
	         25.503008	       0.059175976	            199.08
	         25.442175	       0.060004111	         199.10001
	         25.381157	       0.060873579	            199.12
	         25.319963	       0.061782725	            199.14
	         25.258602	       0.062729873	            199.16
	         25.197079	       0.063711911	         199.17999
	         25.135403	       0.064721189	             199.2
	          25.07358	       0.065748855	            199.22
	         25.011614	       0.066792995	         199.24001
	         24.949514	       0.067855015	         199.25999
	         24.887287	       0.068936057	            199.28
	         24.824936	        0.07003966	             199.3
	          24.76247	       0.071168318	         199.32001
	         24.699892	       0.072323009	            199.34
	         24.637207	       0.073504046	            199.36
	         24.574425	       0.074712008	            199.38
	         24.511551	       0.075950004	         199.39999
	         24.448595	       0.077218346	            199.42
	         24.385561	       0.078516968	            199.44
	         24.322454	       0.079845935	         199.46001
	         24.259277	       0.081204049	            199.48
	         24.196037	         0.0825909	             199.5
	         24.132742	       0.084007122	            199.52
	         24.069397	       0.085452616	         199.53999
	          24.00601	        0.08692576	            199.56
	         23.942585	        0.08842618	            199.58
	         23.879129	       0.089953884	         199.60001
	         23.815649	       0.091508925	            199.62
	          23.75215	       0.093090869	            199.64
	         23.688637	       0.094699502	            199.66
	         23.625116	       0.096334547	         199.67999
	         23.561592	         0.0979966	             199.7
	         23.498074	       0.099686086	            199.72
	         23.434561	        0.10139964	         199.74001
	         23.371061	         0.1031319	         199.75999
	         23.307583	        0.10488407	            199.78
	         23.244127	        0.10665746	             199.8
	         23.180696	        0.10845257	         199.82001
	           23.1173	        0.11027045	            199.84
	         23.053938	        0.11211146	            199.86
	         22.990616	        0.11397423	            199.88
	         22.927338	        0.11585649	         199.89999
	         22.864109	        0.11775406	            199.92
	         22.800932	        0.11965957	            199.94
	          22.73781	        0.12157153	         199.96001
	         22.674751	        0.12349316	            199.98
	         22.611755	        0.12542658	               200
	          22.54883	        0.12737855	            200.02
	         22.485979	        0.12935333	         200.03999
	         22.423204	        0.13135174	            200.06
	         22.360512	        0.13337587	            200.08
